date,rainfall_mm,avg_temp_c,min_temp_c,max_temp_c,humidity_pct,solar_radiation,wind_speed_ms,state,latitude,longitude
2017-10-14,0.0,23.64,16.17,32.49,48.82,22.98,2.17,Zamfara,12.1704,6.6641
2017-10-15,0.0,23.72,16.61,32.24,45.86,23.29,2.75,Zamfara,12.1704,6.6641
2017-10-16,0.0,24.26,18.01,32.3,46.28,16.32,2.44,Zamfara,12.1704,6.6641
2017-10-17,0.0,24.42,17.3,33.14,45.58,22.89,2.6,Zamfara,12.1704,6.6641
2017-10-18,0.0,24.33,18.29,33.14,45.24,21.7,2.24,Zamfara,12.1704,6.6641
2017-10-19,0.0,24.26,16.09,33.16,41.86,23.81,1.83,Zamfara,12.1704,6.6641
2017-10-20,0.0,24.72,16.59,33.22,40.82,23.9,2.0,Zamfara,12.1704,6.6641
2017-10-21,0.0,25.36,17.15,34.3,39.47,24.62,1.89,Zamfara,12.1704,6.6641
2017-10-22,0.0,26.03,16.89,34.53,36.38,22.31,1.67,Zamfara,12.1704,6.6641
2017-10-23,0.0,26.49,17.71,34.21,32.02,17.93,1.31,Zamfara,12.1704,6.6641
2017-10-24,0.0,26.54,17.97,34.54,30.68,23.41,1.48,Zamfara,12.1704,6.6641
2017-10-25,0.0,25.52,15.82,34.58,34.91,24.94,1.72,Zamfara,12.1704,6.6641
2017-10-26,0.0,24.44,16.51,34.47,36.02,22.78,2.62,Zamfara,12.1704,6.6641
2017-10-27,0.0,23.89,17.12,32.44,36.95,22.99,3.28,Zamfara,12.1704,6.6641
2017-10-28,0.0,24.65,15.43,33.45,38.9,18.72,2.42,Zamfara,12.1704,6.6641
2017-10-29,0.0,25.06,19.55,31.99,47.24,17.47,2.07,Zamfara,12.1704,6.6641
2017-10-30,0.0,24.07,18.77,31.82,41.12,20.75,2.31,Zamfara,12.1704,6.6641
2017-10-31,0.0,24.54,17.01,34.18,36.97,23.25,2.85,Zamfara,12.1704,6.6641
2017-11-01,0.0,25.15,17.25,34.67,36.9,22.56,2.51,Zamfara,12.1704,6.6641
2017-11-02,0.0,25.27,17.83,34.37,34.05,22.03,2.66,Zamfara,12.1704,6.6641
2017-11-03,0.0,24.86,17.17,34.23,38.05,22.97,2.41,Zamfara,12.1704,6.6641
2017-11-04,0.0,24.55,17.11,33.27,36.9,20.19,2.0,Zamfara,12.1704,6.6641
2017-11-05,0.0,23.64,16.93,32.72,37.87,18.55,2.27,Zamfara,12.1704,6.6641
2017-11-06,0.0,22.65,14.99,32.46,31.7,21.69,2.55,Zamfara,12.1704,6.6641
2017-11-07,0.0,22.75,14.1,32.99,31.89,22.79,2.39,Zamfara,12.1704,6.6641
2017-11-08,0.0,22.81,15.2,33.15,31.8,23.16,3.15,Zamfara,12.1704,6.6641
2017-11-09,0.0,22.59,14.84,32.83,31.15,22.27,3.34,Zamfara,12.1704,6.6641
2017-11-10,0.0,22.46,14.15,32.65,31.39,21.36,2.7,Zamfara,12.1704,6.6641
2017-11-11,0.0,23.78,14.81,32.94,29.38,21.49,1.96,Zamfara,12.1704,6.6641
2017-11-12,0.0,24.58,14.77,33.59,27.34,22.07,1.45,Zamfara,12.1704,6.6641
2017-11-13,0.0,25.26,16.68,33.93,28.54,17.68,1.52,Zamfara,12.1704,6.6641
2017-11-14,0.0,26.33,16.91,34.87,29.72,21.63,1.05,Zamfara,12.1704,6.6641
2017-11-15,0.0,27.4,20.5,35.47,28.39,22.44,1.29,Zamfara,12.1704,6.6641
2017-11-16,0.0,25.87,16.8,35.47,30.16,22.51,2.08,Zamfara,12.1704,6.6641
2017-11-17,0.0,25.63,16.08,35.44,32.62,22.01,1.96,Zamfara,12.1704,6.6641
2017-11-18,0.0,26.73,16.76,35.53,31.89,21.12,1.61,Zamfara,12.1704,6.6641
2017-11-19,0.0,26.25,17.23,35.01,36.48,21.39,1.92,Zamfara,12.1704,6.6641
2017-11-20,0.0,25.68,18.72,35.31,39.63,19.05,2.18,Zamfara,12.1704,6.6641
2017-11-21,0.0,25.23,18.28,34.64,30.48,19.52,3.43,Zamfara,12.1704,6.6641
2017-11-22,0.0,24.82,17.69,33.97,28.7,19.39,3.4,Zamfara,12.1704,6.6641
2017-11-23,0.0,24.06,18.47,33.37,27.43,20.26,3.5,Zamfara,12.1704,6.6641
2017-11-24,0.0,22.9,15.92,32.26,28.5,18.6,3.38,Zamfara,12.1704,6.6641
2017-11-25,0.0,22.86,15.17,32.63,27.64,20.74,3.06,Zamfara,12.1704,6.6641
2017-11-26,0.0,22.8,16.09,32.29,25.01,21.9,4.04,Zamfara,12.1704,6.6641
2017-11-27,0.0,22.51,14.7,32.25,28.6,22.11,3.0,Zamfara,12.1704,6.6641
2017-11-28,0.0,22.21,14.31,32.25,30.65,21.48,2.8,Zamfara,12.1704,6.6641
2017-11-29,0.0,23.18,15.4,33.09,31.0,20.41,2.96,Zamfara,12.1704,6.6641
2017-11-30,0.0,24.07,16.49,33.55,31.99,21.56,3.05,Zamfara,12.1704,6.6641
2017-12-01,0.0,23.52,16.48,32.98,31.26,19.59,3.15,Zamfara,12.1704,6.6641
2017-12-02,0.0,22.51,15.9,32.8,26.64,22.91,2.68,Zamfara,12.1704,6.6641
2017-12-03,0.0,21.51,13.52,31.01,26.56,21.22,2.74,Zamfara,12.1704,6.6641
2017-12-04,0.0,23.84,15.91,33.94,29.06,21.0,3.08,Zamfara,12.1704,6.6641
2017-12-05,0.0,23.42,16.63,33.5,25.57,21.76,3.09,Zamfara,12.1704,6.6641
2017-12-06,0.0,22.53,14.8,32.9,27.79,20.75,3.4,Zamfara,12.1704,6.6641
2017-12-07,0.0,22.13,14.97,30.6,34.84,17.54,3.26,Zamfara,12.1704,6.6641
2017-12-08,0.0,21.61,16.77,28.31,38.35,10.63,3.21,Zamfara,12.1704,6.6641
2017-12-09,0.0,21.46,15.04,29.49,37.85,12.09,2.56,Zamfara,12.1704,6.6641
2017-12-10,0.0,21.16,15.22,29.7,33.33,17.37,2.82,Zamfara,12.1704,6.6641
2017-12-11,0.01,21.52,14.7,30.0,32.13,17.59,2.98,Zamfara,12.1704,6.6641
2017-12-12,0.01,22.7,17.08,29.93,35.34,7.06,2.89,Zamfara,12.1704,6.6641
2017-12-13,0.0,24.63,17.39,33.78,28.59,13.53,3.82,Zamfara,12.1704,6.6641
2017-12-14,0.0,24.75,18.29,33.52,28.9,15.71,3.56,Zamfara,12.1704,6.6641
2017-12-15,0.0,23.83,17.38,33.15,33.2,15.21,2.87,Zamfara,12.1704,6.6641
2017-12-16,0.0,23.69,16.4,33.38,28.88,18.49,3.05,Zamfara,12.1704,6.6641
2017-12-17,0.0,23.38,15.87,33.51,29.04,18.83,2.52,Zamfara,12.1704,6.6641
2017-12-18,0.0,24.22,16.0,33.77,30.65,18.52,2.4,Zamfara,12.1704,6.6641
2017-12-19,0.02,25.8,18.54,33.49,50.77,17.0,1.94,Zamfara,12.1704,6.6641
2017-12-20,0.02,27.31,20.19,34.43,56.6,13.86,1.17,Zamfara,12.1704,6.6641
2017-12-21,0.0,27.24,20.93,35.53,36.0,14.89,1.58,Zamfara,12.1704,6.6641
2017-12-22,0.0,25.19,17.89,35.1,30.99,19.56,2.34,Zamfara,12.1704,6.6641
2017-12-23,0.0,23.63,16.97,32.45,29.44,13.99,4.14,Zamfara,12.1704,6.6641
2017-12-24,0.0,22.12,15.25,30.79,32.83,18.49,4.37,Zamfara,12.1704,6.6641
2017-12-25,0.0,21.5,15.43,28.66,33.91,15.82,4.29,Zamfara,12.1704,6.6641
2017-12-26,0.0,21.79,15.39,30.61,34.9,12.96,3.82,Zamfara,12.1704,6.6641
2017-12-27,0.0,21.31,14.55,29.87,33.18,17.4,3.26,Zamfara,12.1704,6.6641
2017-12-28,0.0,21.94,15.01,31.34,29.83,18.78,2.89,Zamfara,12.1704,6.6641
2017-12-29,0.0,22.26,15.48,31.23,28.2,18.58,3.77,Zamfara,12.1704,6.6641
2017-12-30,0.0,21.4,14.41,30.32,20.6,20.46,4.19,Zamfara,12.1704,6.6641
2017-12-31,0.0,21.29,14.99,29.64,23.06,19.28,5.1,Zamfara,12.1704,6.6641
2018-01-01,0.0,20.91,15.62,27.81,21.28,15.28,5.24,Zamfara,12.1704,6.6641
2018-01-02,0.0,20.1,14.64,28.13,23.09,13.55,5.13,Zamfara,12.1704,6.6641
2018-01-03,0.0,19.28,13.63,27.58,24.31,16.57,5.25,Zamfara,12.1704,6.6641
2018-01-04,0.0,18.43,11.95,27.76,21.85,19.88,5.12,Zamfara,12.1704,6.6641
2018-01-05,0.0,17.61,11.11,26.86,21.33,17.47,4.48,Zamfara,12.1704,6.6641
2018-01-06,0.0,17.86,10.31,28.19,22.09,19.1,3.35,Zamfara,12.1704,6.6641
2018-01-07,0.0,20.8,11.67,30.67,22.05,20.36,2.74,Zamfara,12.1704,6.6641
2018-01-08,0.0,20.96,12.3,31.42,21.98,20.11,2.33,Zamfara,12.1704,6.6641
2018-01-09,0.0,20.97,13.07,31.91,18.5,22.14,3.38,Zamfara,12.1704,6.6641
2018-01-10,0.0,20.37,11.97,31.21,19.7,20.93,3.18,Zamfara,12.1704,6.6641
2018-01-11,0.0,19.98,12.97,29.81,20.41,20.66,3.68,Zamfara,12.1704,6.6641
2018-01-12,0.0,19.6,11.61,30.25,18.75,21.94,3.39,Zamfara,12.1704,6.6641
2018-01-13,0.0,18.94,9.97,29.86,17.39,21.47,3.39,Zamfara,12.1704,6.6641
2018-01-14,0.0,19.86,11.67,29.95,18.36,20.26,4.14,Zamfara,12.1704,6.6641
2018-01-15,0.0,20.87,13.75,29.7,17.17,17.69,4.36,Zamfara,12.1704,6.6641
2018-01-16,0.0,20.98,14.43,30.05,16.99,15.94,3.93,Zamfara,12.1704,6.6641
2018-01-17,0.0,20.21,13.81,30.1,18.73,18.73,4.03,Zamfara,12.1704,6.6641
2018-01-18,0.0,19.63,11.06,30.79,18.32,20.97,3.64,Zamfara,12.1704,6.6641
2018-01-19,0.0,20.72,12.57,31.8,16.82,19.37,3.61,Zamfara,12.1704,6.6641
2018-01-20,0.0,20.51,12.51,31.26,16.64,21.66,3.24,Zamfara,12.1704,6.6641
2018-01-21,0.0,20.92,12.53,31.7,15.33,22.1,2.78,Zamfara,12.1704,6.6641
2018-01-22,0.0,20.03,12.33,29.7,13.97,21.43,4.77,Zamfara,12.1704,6.6641
2018-01-23,0.0,19.93,12.29,29.61,18.2,21.13,4.25,Zamfara,12.1704,6.6641
2018-01-24,0.0,20.37,13.27,29.39,19.8,15.72,4.16,Zamfara,12.1704,6.6641
2018-01-25,0.0,20.98,13.69,30.18,21.71,20.78,4.06,Zamfara,12.1704,6.6641
2018-01-26,0.0,20.53,14.2,28.11,26.53,15.22,4.31,Zamfara,12.1704,6.6641
2018-01-27,0.0,21.5,15.4,30.32,26.17,19.99,4.3,Zamfara,12.1704,6.6641
2018-01-28,0.0,22.04,14.12,31.8,24.6,20.36,4.32,Zamfara,12.1704,6.6641
2018-01-29,0.0,21.25,14.55,31.12,16.22,16.57,4.71,Zamfara,12.1704,6.6641
2018-01-30,0.0,19.6,12.01,29.65,14.83,18.25,5.01,Zamfara,12.1704,6.6641
2018-01-31,0.0,19.13,11.81,29.02,15.58,19.13,4.88,Zamfara,12.1704,6.6641
2018-02-01,0.0,20.57,12.12,31.55,18.5,17.45,4.05,Zamfara,12.1704,6.6641
2018-02-02,0.0,22.97,14.7,33.61,16.32,19.25,3.76,Zamfara,12.1704,6.6641
2018-02-03,0.0,24.98,16.14,35.73,17.27,18.81,3.4,Zamfara,12.1704,6.6641
2018-02-04,0.0,25.67,17.37,36.49,15.15,21.38,3.84,Zamfara,12.1704,6.6641
2018-02-05,0.0,25.18,15.78,36.63,15.72,22.86,3.23,Zamfara,12.1704,6.6641
2018-02-06,0.0,25.45,16.62,36.97,14.12,23.2,3.44,Zamfara,12.1704,6.6641
2018-02-07,0.0,25.27,16.05,36.66,13.13,23.29,2.56,Zamfara,12.1704,6.6641
2018-02-08,0.0,27.05,16.25,36.63,10.78,23.44,2.15,Zamfara,12.1704,6.6641
2018-02-09,0.0,28.58,22.13,37.88,12.17,23.1,1.4,Zamfara,12.1704,6.6641
2018-02-10,0.0,26.69,18.2,36.71,14.05,23.09,1.8,Zamfara,12.1704,6.6641
2018-02-11,0.0,26.48,17.44,36.01,18.56,23.42,2.37,Zamfara,12.1704,6.6641
2018-02-12,0.0,24.79,16.68,34.45,15.06,23.31,2.88,Zamfara,12.1704,6.6641
2018-02-13,0.0,25.97,17.49,35.75,15.86,21.52,2.93,Zamfara,12.1704,6.6641
2018-02-14,0.0,26.49,17.73,36.18,19.83,23.34,2.5,Zamfara,12.1704,6.6641
2018-02-15,0.0,27.18,19.46,36.27,17.29,22.25,3.36,Zamfara,12.1704,6.6641
2018-02-16,0.0,26.55,18.67,36.19,16.55,22.26,3.74,Zamfara,12.1704,6.6641
2018-02-17,0.0,25.89,17.57,35.36,15.61,22.75,3.69,Zamfara,12.1704,6.6641
2018-02-18,0.0,26.08,18.86,34.8,17.62,19.91,3.2,Zamfara,12.1704,6.6641
2018-02-19,0.0,27.37,19.69,36.24,19.06,17.63,2.06,Zamfara,12.1704,6.6641
2018-02-20,0.0,28.24,19.99,37.53,22.68,20.23,1.58,Zamfara,12.1704,6.6641
2018-02-21,0.0,28.49,21.1,35.91,37.51,18.79,2.68,Zamfara,12.1704,6.6641
2018-02-22,0.02,25.53,22.48,30.12,72.19,15.65,2.54,Zamfara,12.1704,6.6641
2018-02-23,0.0,27.73,21.68,34.77,49.28,14.67,2.42,Zamfara,12.1704,6.6641
2018-02-24,0.0,29.56,21.82,37.44,48.98,19.83,2.31,Zamfara,12.1704,6.6641
2018-02-25,0.0,30.53,24.32,36.79,39.19,19.77,2.43,Zamfara,12.1704,6.6641
2018-02-26,0.0,31.52,24.46,38.8,30.17,22.12,2.79,Zamfara,12.1704,6.6641
2018-02-27,0.0,30.04,23.5,37.24,22.61,21.04,3.36,Zamfara,12.1704,6.6641
2018-02-28,0.0,29.18,22.14,37.79,16.41,24.77,3.78,Zamfara,12.1704,6.6641
2018-03-01,0.0,27.58,18.64,37.82,10.96,24.67,3.0,Zamfara,12.1704,6.6641
2018-03-02,0.0,26.59,17.63,37.25,9.4,23.7,3.67,Zamfara,12.1704,6.6641
2018-03-03,0.0,27.21,18.8,36.77,15.73,26.64,4.18,Zamfara,12.1704,6.6641
2018-03-04,0.0,27.64,19.37,37.39,14.66,26.09,2.97,Zamfara,12.1704,6.6641
2018-03-05,0.0,27.78,18.39,37.82,14.03,27.48,1.91,Zamfara,12.1704,6.6641
2018-03-06,0.0,28.62,18.1,38.02,12.74,26.73,1.63,Zamfara,12.1704,6.6641
2018-03-07,0.0,29.18,19.12,38.92,13.71,27.02,1.87,Zamfara,12.1704,6.6641
2018-03-08,0.0,29.83,20.39,39.57,16.07,26.07,2.12,Zamfara,12.1704,6.6641
2018-03-09,0.0,29.26,20.57,39.2,16.25,24.57,2.71,Zamfara,12.1704,6.6641
2018-03-10,0.0,28.54,19.6,38.59,18.62,26.83,2.77,Zamfara,12.1704,6.6641
2018-03-11,0.0,28.51,19.33,38.81,9.16,27.36,2.89,Zamfara,12.1704,6.6641
2018-03-12,0.0,27.99,18.98,38.22,13.06,28.25,2.68,Zamfara,12.1704,6.6641
2018-03-13,0.0,28.56,19.15,38.63,11.96,25.7,2.5,Zamfara,12.1704,6.6641
2018-03-14,0.0,29.11,20.44,38.87,12.12,27.0,2.52,Zamfara,12.1704,6.6641
2018-03-15,0.0,28.94,20.44,39.27,8.83,28.01,3.08,Zamfara,12.1704,6.6641
2018-03-16,0.0,27.84,18.83,38.44,7.94,25.61,2.84,Zamfara,12.1704,6.6641
2018-03-17,0.0,28.45,18.14,39.06,8.8,26.98,2.1,Zamfara,12.1704,6.6641
2018-03-18,0.0,28.68,20.42,37.52,16.12,20.68,1.31,Zamfara,12.1704,6.6641
2018-03-19,0.0,29.41,20.7,39.47,24.58,25.1,1.55,Zamfara,12.1704,6.6641
2018-03-20,0.0,30.31,19.55,38.93,25.88,25.77,2.04,Zamfara,12.1704,6.6641
2018-03-21,0.2,31.55,25.16,38.1,40.31,23.02,2.63,Zamfara,12.1704,6.6641
2018-03-22,0.0,29.46,25.45,33.97,53.26,22.07,3.54,Zamfara,12.1704,6.6641
2018-03-23,0.0,28.52,24.48,32.91,49.46,20.81,2.34,Zamfara,12.1704,6.6641
2018-03-24,0.0,28.16,21.48,35.9,18.33,21.24,1.95,Zamfara,12.1704,6.6641
2018-03-25,0.0,27.59,20.2,36.53,10.31,22.35,3.2,Zamfara,12.1704,6.6641
2018-03-26,0.0,28.97,20.89,37.5,13.49,23.4,2.28,Zamfara,12.1704,6.6641
2018-03-27,0.0,30.37,21.15,39.73,10.77,25.46,2.72,Zamfara,12.1704,6.6641
2018-03-28,0.09,31.55,23.67,40.05,11.21,22.84,3.51,Zamfara,12.1704,6.6641
2018-03-29,3.55,28.54,23.13,35.94,16.09,16.6,3.34,Zamfara,12.1704,6.6641
2018-03-30,0.0,28.56,20.93,37.63,17.82,12.16,4.01,Zamfara,12.1704,6.6641
2018-03-31,0.0,29.84,21.85,38.27,20.96,14.42,3.64,Zamfara,12.1704,6.6641
2018-04-01,0.0,30.14,23.17,38.67,16.73,14.4,3.66,Zamfara,12.1704,6.6641
2018-04-02,0.0,30.51,23.11,39.29,17.13,19.17,3.23,Zamfara,12.1704,6.6641
2018-04-03,0.0,30.15,22.45,39.67,14.05,22.64,3.45,Zamfara,12.1704,6.6641
2018-04-04,0.0,29.13,19.85,39.08,9.39,23.64,2.68,Zamfara,12.1704,6.6641
2018-04-05,0.0,29.44,20.4,39.34,11.23,20.26,2.89,Zamfara,12.1704,6.6641
2018-04-06,0.0,29.61,20.77,39.12,12.61,22.41,2.89,Zamfara,12.1704,6.6641
2018-04-07,0.0,29.08,21.11,38.39,14.21,23.07,3.0,Zamfara,12.1704,6.6641
2018-04-08,0.0,29.54,20.85,39.14,14.21,23.03,3.03,Zamfara,12.1704,6.6641
2018-04-09,0.0,30.35,22.51,39.44,20.11,24.06,3.36,Zamfara,12.1704,6.6641
2018-04-10,0.0,29.77,20.6,39.23,11.99,19.24,2.9,Zamfara,12.1704,6.6641
2018-04-11,0.0,30.27,21.53,38.53,30.24,25.99,1.53,Zamfara,12.1704,6.6641
2018-04-12,0.08,32.06,25.53,38.34,32.49,24.05,2.64,Zamfara,12.1704,6.6641
2018-04-13,0.19,32.35,26.83,38.43,41.9,18.12,3.33,Zamfara,12.1704,6.6641
2018-04-14,1.65,31.26,27.01,36.46,45.71,24.8,2.81,Zamfara,12.1704,6.6641
2018-04-15,0.06,30.56,24.95,36.82,49.12,22.45,3.13,Zamfara,12.1704,6.6641
2018-04-16,0.0,31.13,23.78,39.34,40.32,25.21,2.29,Zamfara,12.1704,6.6641
2018-04-17,0.0,32.4,24.78,40.82,20.03,26.76,0.98,Zamfara,12.1704,6.6641
2018-04-18,0.03,31.6,23.74,39.75,40.44,24.38,3.04,Zamfara,12.1704,6.6641
2018-04-19,0.03,31.41,25.37,38.35,40.83,25.22,2.97,Zamfara,12.1704,6.6641
2018-04-20,0.0,30.37,23.31,37.01,45.41,22.76,3.4,Zamfara,12.1704,6.6641
2018-04-21,0.02,30.61,25.17,36.49,49.34,23.15,3.38,Zamfara,12.1704,6.6641
2018-04-22,0.0,31.31,24.8,39.13,38.16,25.93,2.52,Zamfara,12.1704,6.6641
2018-04-23,0.0,31.79,22.85,40.84,19.8,27.31,1.66,Zamfara,12.1704,6.6641
2018-04-24,0.01,31.89,22.4,40.38,33.73,26.62,1.58,Zamfara,12.1704,6.6641
2018-04-25,0.07,31.5,24.44,38.65,47.73,24.11,2.96,Zamfara,12.1704,6.6641
2018-04-26,0.04,29.68,25.74,33.51,56.48,22.21,2.83,Zamfara,12.1704,6.6641
2018-04-27,0.11,30.13,25.96,34.28,53.82,20.41,2.19,Zamfara,12.1704,6.6641
2018-04-28,0.01,30.41,25.03,36.61,54.1,23.13,2.82,Zamfara,12.1704,6.6641
2018-04-29,0.0,32.3,24.45,39.63,45.55,25.26,2.05,Zamfara,12.1704,6.6641
2018-04-30,0.0,32.24,25.9,39.19,46.51,24.91,3.83,Zamfara,12.1704,6.6641
2018-05-01,25.34,31.44,25.7,38.75,55.17,24.54,3.57,Zamfara,12.1704,6.6641
2018-05-02,4.01,29.91,24.48,36.01,63.69,23.58,3.81,Zamfara,12.1704,6.6641
2018-05-03,0.81,29.63,25.39,35.62,63.62,22.58,4.13,Zamfara,12.1704,6.6641
2018-05-04,0.37,29.39,24.39,34.97,61.94,24.2,3.47,Zamfara,12.1704,6.6641
2018-05-05,0.0,31.51,24.89,39.18,51.2,24.6,2.92,Zamfara,12.1704,6.6641
2018-05-06,0.0,30.76,23.86,38.2,54.4,26.45,3.38,Zamfara,12.1704,6.6641
2018-05-07,0.01,31.76,24.87,38.91,50.06,25.86,2.9,Zamfara,12.1704,6.6641
2018-05-08,0.0,32.33,24.79,40.73,47.3,22.65,2.78,Zamfara,12.1704,6.6641
2018-05-09,0.02,30.83,24.71,38.14,53.55,25.77,4.28,Zamfara,12.1704,6.6641
2018-05-10,1.5,27.49,24.57,30.29,67.41,15.41,3.55,Zamfara,12.1704,6.6641
2018-05-11,0.21,28.62,23.28,34.78,60.29,25.02,2.37,Zamfara,12.1704,6.6641
2018-05-12,6.64,29.9,24.78,36.54,50.77,15.12,2.45,Zamfara,12.1704,6.6641
2018-05-13,1.26,28.28,23.41,34.31,58.17,19.13,3.09,Zamfara,12.1704,6.6641
2018-05-14,1.09,28.74,24.65,34.07,57.71,16.59,3.25,Zamfara,12.1704,6.6641
2018-05-15,1.18,30.71,24.19,38.41,49.52,16.94,1.85,Zamfara,12.1704,6.6641
2018-05-16,0.55,31.2,23.95,38.97,52.61,23.08,2.44,Zamfara,12.1704,6.6641
2018-05-17,6.85,28.94,24.64,34.97,63.51,18.52,3.93,Zamfara,12.1704,6.6641
2018-05-18,0.07,28.71,23.61,34.85,61.83,23.37,2.42,Zamfara,12.1704,6.6641
2018-05-19,0.06,30.03,23.63,36.88,56.05,22.68,2.37,Zamfara,12.1704,6.6641
2018-05-20,0.0,31.33,23.63,39.13,50.67,23.53,2.27,Zamfara,12.1704,6.6641
2018-05-21,0.11,31.01,24.56,38.23,57.18,23.75,3.49,Zamfara,12.1704,6.6641
2018-05-22,0.06,30.46,24.85,36.58,57.26,22.72,3.15,Zamfara,12.1704,6.6641
2018-05-23,0.28,31.47,24.9,38.9,52.58,23.95,2.31,Zamfara,12.1704,6.6641
2018-05-24,0.08,32.03,25.28,39.51,50.86,25.51,3.01,Zamfara,12.1704,6.6641
2018-05-25,2.56,29.75,24.73,35.58,61.5,18.96,3.71,Zamfara,12.1704,6.6641
2018-05-26,3.42,28.53,24.73,33.08,65.35,22.96,2.19,Zamfara,12.1704,6.6641
2018-05-27,1.08,29.53,24.3,35.33,59.69,24.58,1.87,Zamfara,12.1704,6.6641
2018-05-28,1.03,29.09,24.59,34.08,62.12,24.79,2.48,Zamfara,12.1704,6.6641
2018-05-29,0.02,28.74,24.39,33.52,64.71,19.96,3.08,Zamfara,12.1704,6.6641
2018-05-30,0.61,28.29,24.86,32.25,66.4,21.85,2.08,Zamfara,12.1704,6.6641
2018-05-31,5.32,28.02,24.19,32.06,69.24,14.62,1.63,Zamfara,12.1704,6.6641
2018-06-01,0.08,29.21,23.42,35.54,57.91,23.35,1.54,Zamfara,12.1704,6.6641
2018-06-02,0.04,29.75,22.87,37.42,54.97,22.95,2.09,Zamfara,12.1704,6.6641
2018-06-03,3.54,29.82,24.78,36.99,56.89,21.52,2.23,Zamfara,12.1704,6.6641
2018-06-04,0.07,30.61,23.7,38.13,53.99,23.94,2.01,Zamfara,12.1704,6.6641
2018-06-05,6.06,30.23,23.72,38.23,61.5,24.2,2.86,Zamfara,12.1704,6.6641
2018-06-06,0.8,29.49,24.11,35.91,64.06,19.91,2.89,Zamfara,12.1704,6.6641
2018-06-07,0.0,30.65,23.89,37.84,55.44,24.02,2.06,Zamfara,12.1704,6.6641
2018-06-08,0.07,31.16,22.93,40.54,49.96,21.94,2.1,Zamfara,12.1704,6.6641
2018-06-09,1.89,30.67,23.4,39.56,58.3,23.33,3.35,Zamfara,12.1704,6.6641
2018-06-10,7.58,28.86,24.65,35.41,64.9,23.42,3.44,Zamfara,12.1704,6.6641
2018-06-11,5.39,27.43,23.72,32.25,71.03,23.49,2.2,Zamfara,12.1704,6.6641
2018-06-12,0.13,28.79,23.47,34.67,61.88,22.54,1.77,Zamfara,12.1704,6.6641
2018-06-13,0.17,30.16,23.6,37.45,59.0,22.71,2.49,Zamfara,12.1704,6.6641
2018-06-14,2.23,27.72,24.55,32.06,73.68,22.58,3.61,Zamfara,12.1704,6.6641
2018-06-15,2.76,28.31,23.42,34.57,68.05,22.9,2.75,Zamfara,12.1704,6.6641
2018-06-16,1.45,28.16,23.7,33.63,69.77,20.44,2.89,Zamfara,12.1704,6.6641
2018-06-17,3.3,26.61,23.71,30.6,76.0,17.93,2.75,Zamfara,12.1704,6.6641
2018-06-18,2.74,26.41,23.42,30.47,76.56,21.77,3.24,Zamfara,12.1704,6.6641
2018-06-19,5.65,26.04,22.95,30.75,76.42,20.58,4.11,Zamfara,12.1704,6.6641
2018-06-20,6.99,24.97,22.41,28.55,80.29,11.38,3.7,Zamfara,12.1704,6.6641
2018-06-21,4.08,26.13,21.84,31.68,72.44,16.56,1.77,Zamfara,12.1704,6.6641
2018-06-22,3.63,26.6,21.02,32.62,68.3,21.78,2.27,Zamfara,12.1704,6.6641
2018-06-23,7.58,26.24,22.89,30.25,70.42,10.52,2.2,Zamfara,12.1704,6.6641
2018-06-24,1.89,27.02,20.91,34.26,64.42,20.17,3.05,Zamfara,12.1704,6.6641
2018-06-25,0.7,27.98,21.83,35.03,61.58,22.96,1.7,Zamfara,12.1704,6.6641
2018-06-26,0.51,29.38,22.34,36.06,57.39,21.99,1.3,Zamfara,12.1704,6.6641
2018-06-27,5.03,27.15,22.87,32.02,71.79,22.73,3.46,Zamfara,12.1704,6.6641
2018-06-28,6.71,25.9,23.29,29.17,76.54,21.23,1.98,Zamfara,12.1704,6.6641
2018-06-29,14.33,25.1,22.12,28.78,80.7,20.48,2.01,Zamfara,12.1704,6.6641
2018-06-30,17.54,24.2,21.8,27.0,84.33,16.56,1.75,Zamfara,12.1704,6.6641
2018-07-01,2.01,25.66,21.04,31.0,75.53,21.96,1.84,Zamfara,12.1704,6.6641
2018-07-02,29.78,24.66,21.69,27.74,81.61,17.12,1.08,Zamfara,12.1704,6.6641
2018-07-03,0.57,25.61,21.58,31.01,73.17,21.69,1.87,Zamfara,12.1704,6.6641
2018-07-04,2.67,26.44,20.67,31.55,72.34,22.77,1.45,Zamfara,12.1704,6.6641
2018-07-05,1.03,27.76,23.0,33.32,66.73,19.33,1.24,Zamfara,12.1704,6.6641
2018-07-06,3.93,26.26,22.55,30.79,76.26,23.19,1.98,Zamfara,12.1704,6.6641
2018-07-07,10.84,25.08,22.41,29.44,82.08,21.44,1.51,Zamfara,12.1704,6.6641
2018-07-08,0.99,26.58,21.85,32.52,69.51,12.37,1.3,Zamfara,12.1704,6.6641
2018-07-09,2.21,25.65,21.65,30.11,75.03,21.65,2.23,Zamfara,12.1704,6.6641
2018-07-10,9.74,25.38,21.49,29.62,80.32,17.94,2.07,Zamfara,12.1704,6.6641
2018-07-11,4.12,25.78,22.33,28.96,75.74,23.3,0.93,Zamfara,12.1704,6.6641
2018-07-12,2.6,26.3,21.56,31.16,72.66,8.01,1.43,Zamfara,12.1704,6.6641
2018-07-13,1.54,26.44,21.65,32.16,74.75,24.51,2.48,Zamfara,12.1704,6.6641
