Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01313","Plantains and cooking bananas","2021","2021","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01313","Plantains and cooking bananas","2022","2022","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2022","2022","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01313","Plantains and cooking bananas","2023","2023","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2023","2023","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01313","Plantains and cooking bananas","2024","2024","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2024","2024","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01510","Potatoes","2019","2019","ha","321788","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01510","Potatoes","2019","2019","kg/ha","3763.2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2019","2019","t","1210935.65","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01510","Potatoes","2020","2020","ha","331585","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01510","Potatoes","2020","2020","kg/ha","3758.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2020","2020","t","1246389.93","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01510","Potatoes","2021","2021","ha","326615","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01510","Potatoes","2021","2021","kg/ha","3751.2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2021","2021","t","1225212.96","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01510","Potatoes","2022","2022","ha","326662","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01510","Potatoes","2022","2022","kg/ha","3757.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2022","2022","t","1227512.85","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01510","Potatoes","2023","2023","ha","328287","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01510","Potatoes","2023","2023","kg/ha","3756","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2023","2023","t","1233038.58","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01510","Potatoes","2024","2024","ha","327188","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01510","Potatoes","2024","2024","kg/ha","3755","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2024","2024","t","1228588.13","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02191","Rabbits and hares","2019","2019","1000 An","5262","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02191","Rabbits and hares","2020","2020","1000 An","5461","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 An","5680","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02191","Rabbits and hares","2022","2022","1000 An","5893","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","5977","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","6136","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2019","2019","t","20900","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2020","2020","t","17800","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2021","2021","t","34150","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2022","2022","t","20000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2023","2023","t","30053","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2019","2019","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","39267.31","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2019","2019","An","3194709","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2020","2020","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02951.01","Raw hides and skins of cattle","2020","2020","t","39184.17","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2020","2020","An","3209709","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2021","2021","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02951.01","Raw hides and skins of cattle","2021","2021","t","39121.8","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2021","2021","An","3248445","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2022","2022","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","38761.36","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2022","2022","An","3274666","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2023","2023","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02951.01","Raw hides and skins of cattle","2023","2023","t","38458.91","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2023","2023","An","3290904","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2024","2024","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02951.01","Raw hides and skins of cattle","2024","2024","t","38175.26","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","3309195","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2019","2019","kg/An","2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02954","Raw hides and skins of goats or kids","2019","2019","t","45505.11","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2019","2019","An","27332637","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2020","2020","kg/An","2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02954","Raw hides and skins of goats or kids","2020","2020","t","45398.7","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2020","2020","An","27502538","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2021","2021","kg/An","2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02954","Raw hides and skins of goats or kids","2021","2021","t","45887.12","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2021","2021","An","27888119","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2022","2022","kg/An","2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","46413.81","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2022","2022","An","28195526","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2023","2023","kg/An","2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02954","Raw hides and skins of goats or kids","2023","2023","t","46623.29","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2023","2023","An","28359786","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2024","2024","kg/An","2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02954","Raw hides and skins of goats or kids","2024","2024","t","46784.92","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","28495333","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2019","2019","kg/An","1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02953","Raw hides and skins of sheep or lambs","2019","2019","t","28137.22","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2019","2019","An","19099553","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2020","2020","kg/An","1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02953","Raw hides and skins of sheep or lambs","2020","2020","t","28092.04","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2020","2020","An","19419135","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2021","2021","kg/An","1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02953","Raw hides and skins of sheep or lambs","2021","2021","t","29050.12","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2021","2021","An","19949974","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2022","2022","kg/An","1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","29272.11","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2022","2022","An","20475867","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2023","2023","kg/An","1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02953","Raw hides and skins of sheep or lambs","2023","2023","t","29449.8","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2023","2023","An","20893106","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2024","2024","kg/An","2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02953","Raw hides and skins of sheep or lambs","2024","2024","t","29620.72","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","19686361","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2019","2019","kg/An","237","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02211","Raw milk of cattle","2019","2019","t","517077.11","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5318","Milk Animals","02211","Raw milk of cattle","2019","2019","An","2181347","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2020","2020","kg/An","236","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02211","Raw milk of cattle","2020","2020","t","519811.34","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5318","Milk Animals","02211","Raw milk of cattle","2020","2020","An","2198659","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2021","2021","kg/An","236","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02211","Raw milk of cattle","2021","2021","t","523324.41","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5318","Milk Animals","02211","Raw milk of cattle","2021","2021","An","2215191","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2022","2022","kg/An","236","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02211","Raw milk of cattle","2022","2022","t","525458","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5318","Milk Animals","02211","Raw milk of cattle","2022","2022","An","2224791","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2023","2023","kg/An","236","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02211","Raw milk of cattle","2023","2023","t","526502.2","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5318","Milk Animals","02211","Raw milk of cattle","2023","2023","An","2228913","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2024","2024","kg/An","236","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02211","Raw milk of cattle","2024","2024","t","527765.07","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","2234131","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0113","Rice","2019","2019","ha","4126670","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2019","2019","kg/ha","2044.1","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2019","2019","t","8435510","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0113","Rice","2020","2020","ha","4195100","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2020","2020","kg/ha","1947.9","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2020","2020","t","8171800","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0113","Rice","2021","2021","ha","4320100","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2021","2021","kg/ha","1931","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2021","2021","t","8342000","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0113","Rice","2022","2022","ha","4580000","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2022","2022","kg/ha","1856.3","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2022","2022","t","8502000","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0113","Rice","2023","2023","ha","4509800","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2023","2023","kg/ha","1974","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2023","2023","t","8902200","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0113","Rice","2024","2024","ha","4572900","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0113","Rice","2024","2024","kg/ha","1996.5","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2024","2024","t","9129900","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01921.01","Seed cotton, unginned","2019","2019","ha","234245","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","469.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2019","2019","t","110000","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","510370","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","464.1","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2020","2020","t","236840","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01921.01","Seed cotton, unginned","2021","2021","ha","510890","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","475.1","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2021","2021","t","242740","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01921.01","Seed cotton, unginned","2022","2022","ha","502514","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","497.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t","250000","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01921.01","Seed cotton, unginned","2023","2023","ha","532691","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","431.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2023","2023","t","230000","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01921.01","Seed cotton, unginned","2024","2024","ha","588813","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","378.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2024","2024","t","223000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01444","Sesame seed","2019","2019","ha","782590","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01444","Sesame seed","2019","2019","kg/ha","668.8","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2019","2019","t","523430","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01444","Sesame seed","2020","2020","ha","351413","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01444","Sesame seed","2020","2020","kg/ha","556.1","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2020","2020","t","195426.98","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01444","Sesame seed","2021","2021","ha","506666","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01444","Sesame seed","2021","2021","kg/ha","868.4","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2021","2021","t","440000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01444","Sesame seed","2022","2022","ha","340000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01444","Sesame seed","2022","2022","kg/ha","1235.3","X","Value from external organization",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2022","2022","t","420000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01444","Sesame seed","2023","2023","ha","350000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01444","Sesame seed","2023","2023","kg/ha","1285.7","X","Value from external organization",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2023","2023","t","450000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01444","Sesame seed","2024","2024","ha","350000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01444","Sesame seed","2024","2024","kg/ha","1285.7","X","Value from external organization",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2024","2024","t","450000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2019","2019","An","46767182","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2020","2020","An","47926393","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2021","2021","An","49124553","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2022","2022","An","50305129","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2023","2023","An","51214020","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2024","2024","An","52136324","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21514","Sheep fat, unrendered","2019","2019","t","4328.8","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2019","2019","An","19099553","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21514","Sheep fat, unrendered","2020","2020","t","4321.85","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2020","2020","An","19419135","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21514","Sheep fat, unrendered","2021","2021","t","4469.25","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2021","2021","An","19949974","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","4503.4","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2022","2022","An","20475867","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21514","Sheep fat, unrendered","2023","2023","t","4530.74","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2023","2023","An","20893106","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","21514","Sheep fat, unrendered","2024","2024","t","4557.03","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","19686361","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","22110.02","Skim milk of cows","2019","2019","t","219013.35","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","22110.02","Skim milk of cows","2020","2020","t","221961.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","22110.02","Skim milk of cows","2021","2021","t","220549.14","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","22110.02","Skim milk of cows","2022","2022","t","221542.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","22110.02","Skim milk of cows","2023","2023","t","222070.18","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0114","Sorghum","2019","2019","ha","5397000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0114","Sorghum","2019","2019","kg/ha","1234.9","X","Value from external organization",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2019","2019","t","6665000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0114","Sorghum","2020","2020","ha","5799600","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0114","Sorghum","2020","2020","kg/ha","1136.4","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2020","2020","t","6590600","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0114","Sorghum","2021","2021","ha","5930900","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","0114","Sorghum","2021","2021","kg/ha","1134","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2021","2021","t","6725500","A","Official value",""
